genomicGC	genomicLen	NCBI_bioProjectAccession	habitat	disease	io.gc	io.at	z4s.gc.le	z4s.gc.la	z4s.at.le	z4s.at.la	zaa.1s.gc.le	zaa.1s.gc.la	zaa.1s.at.le	zaa.1s.at.la	habitatGold	habitatImg	hostassociated	GCgroups	SizeGenomic	intra
NC_011834	26.29	641895	PRJNA59283	HostAssociated	NA	0.0263552603385472	-0.0442560741215317	-0.100630434914457	-0.134130196554316	-0.166241435469313	-0.191578532163565	1.10091758428334	1.14446725035923	1.17984136826516	1.28197014251787	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_008319	52.45	2606748	PRJNA58123	Aquatic	NA	0.038302578184306	-0.0823820113664443	-0.1856350791116	-0.296626669790564	-0.383661437440018	-0.314627834286434	0.920220232406209	1.20864206226693	0.763238236402603	0.475588125683001	Host-associated	Environmental	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_013410	48.05	3842635	PRJNA41169	HostAssociated	NA	0.063834983791465	-0.0511544892244253	-0.260553714772906	-0.570524382526822	-0.939106660641585	-0.286861897315862	1.25191941431495	1.66473991161959	1.79403086672916	1.03997166698327	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_010804	66.87	3448421	PRJNA58909	HostAssociated	NA	0.0263825341898156	-0.0088580416437809	0.117113158581455	0.148230169939214	-0.281119073724274	-0.0526500886970658	0.572701881716665	0.500276875847771	0.521311830393927	0.243814133206752	NA	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_010080	37.08	2080931	PRJNA58761	Multiple	None	0.0701009389236066	0.014950357885015	-0.570743463067804	-0.497056176471513	-0.554220748623066	-0.447877676984612	1.5987494556796	1.70393674245148	1.70939875928808	1.54027405777275	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_016931	32.61	1263659	PRJNA86751	NA	NA	0.0340641051736731	0.00677470928560748	0.0390273256950088	-0.0362858877869133	-0.362696424338122	-0.262838192641342	1.04930796559592	1.158554321727	1.43145642838995	1.32823495311289	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_003030	30.93	3940880	PRJNA57677	Multiple	None	0.195387333767321	0.0757660937283996	-0.286228208327559	-0.587570913808329	-0.208351509287354	0.032168847778786	2.45513485374056	2.43545470409632	1.16505216636109	1.28782579756538	Environmental	Environmental	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_003923	32.83	2820462	PRJNA57903	HostAssociated	Toxic-shock syndrome and staphylococcal scarlet fever	0.118364893297265	0.0558831464138436	0.148947158968253	0.0173955818039555	-0.151716112466108	0.117714077893942	0.777567139355969	1.17194894757253	1.13757921180939	0.978831322845027	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_013131	69.77	10467782	PRJNA59077	Terrestrial	NA	0.00371163367095907	-0.00144217444203821	-0.142488747161376	-0.0885683685694068	-0.279471478691676	-0.00534415453213975	1.0476454486832	0.915604332540612	0.442670044170549	0.181548799205556	Engineered	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016048	53.32	4410036	PRJNA73895	NA	NA	0.0285117376584374	0.0108484664377179	-0.0260875338122722	-0.0173542776537657	-0.181935619539502	-0.117291748029858	1.49907325995203	1.44574023204093	0.779635374693731	0.705300196664535	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_012559	62.35	3169329	PRJNA59265	HostAssociated	Gastroenteritis, opportunistic infections	0.0400222847936398	-0.0182162865024487	-0.0658163216901044	-0.123766454622271	-0.438608618550264	-0.121503071253882	1.16050965941489	1.09730952538858	0.706869961180606	0.353175110573244	NA	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_004917	35.93	1799146	PRJNA57737	HostAssociated	Hepatitis, typhlitis, hepatocellular tumors, and gastric bowel disease	0.0572302884302363	0.00380146320470521	-0.165860476855395	-0.224415099665487	-0.248701225733828	-0.193976239366578	1.04173794502161	1.12178567690463	1.11587799182082	1.15660541769069	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_012918	60.47	4745806	PRJNA59037	Aquatic	NA	0.0108947809505302	0.017125692201552	-0.240948905919671	-0.209884203229017	-0.481498431569988	-0.0753599414377583	1.35923188676023	1.26886753503793	0.834371824562074	0.610297265842348	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_014552	26.95	977523	PRJNA53543	HostAssociated	Respiratory and urogenital tract infections, arthritis	0.0159482211599475	0.00127092374457533	-0.930725972841182	-0.883977956010366	-0.317907391408456	-0.28914233121699	2.16325373483982	2.29503738488699	1.87700951597761	2.08457553812655	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_007164	61.4	2462499	PRJNA58399	Multiple	Nocosomial infections	0.0372508428461584	-0.0116242883555751	-0.256021547475368	-0.242289070746178	-0.428661691722379	-0.238595976166294	1.28603643252696	1.20149639547833	0.999678080002657	0.735512918397462	Host-associated	Host-associated	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_012633	32.4	1278530	PRJNA58799	HostAssociated	African Tick-Bite Fever	0.061724004476847	0.00579901416759151	0.0183481075336396	-0.0630863362362138	-0.383574807731153	-0.232593984337659	1.00802789708057	1.17738333685442	1.41776501379107	1.28479679552966	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_010572	72.23	8545929	PRJNA58983	Multiple	None	-0.020998498114506	0.00957830125477557	-0.360690796178379	-0.14751896626369	-0.0734824360669461	-0.118213284034111	1.31359340976392	0.990855311875001	0.165185571533037	0.209671612663969	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_007799	30.1	1176248	PRJNA57933	HostAssociated	Monocytic ehrlichiosis	0.204972385895565	-0.0662078240575927	0.3913055950714	-0.0871496887316405	-0.134727140395474	0.156071049105029	1.01345320535564	1.40789532903463	0.993859795278715	0.730154244478901	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_008268	67.52	7804765	PRJNA58325	Terrestrial	NA	0.0226502114225497	-0.0107501647275452	-0.158912109655369	-0.183111661580112	-0.0447440991758493	0.0980749751173268	1.05343843280457	1.04709098262992	0.167011756876522	-0.0395976226212547	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_016639	32.5	1275089	PRJNA82369	HostAssociated	Headache, malaise	0.0570880660864434	0.00435527774977316	0.00478677763455239	-0.0485107303687442	-0.367134832089512	-0.252693247115581	1.0177510089932	1.1808347687611	1.3934500625621	1.3527890053186	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_015953	71.75	7414440	PRJNA72627	Terrestrial	NA	-0.0131690623851982	0.0172112587860005	-0.325443885975189	-0.160848301676934	-0.126419802789736	-0.180398822115648	1.3097837740732	1.02831175923374	0.199079221970601	0.28376111949507	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_002942	38.27	3397753	PRJNA57609	HostAssociated	Legionnaire's disease	0.0619772027911412	-0.0196165549182756	-0.280176711853062	-0.321889031044697	-0.238905236395216	-0.221423019278732	1.10486512607358	1.10294355343131	0.976647096054019	0.978579274045455	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_010723	27.36	3659644	PRJNA59157	Multiple	Botulism	0.236470369155191	0.0984302204813199	-0.164957008573809	0.0482982961034565	-0.151463968853832	0.0413578480889504	2.65023468147886	2.17721268603557	1.04982759390883	1.40829309299021	Host-associated	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_012121	34.63	2566423	PRJNA59401	NA	NA	0.0877541847700249	0.0448246326839874	-0.0185984013611752	-0.0856303774351549	-0.180004707214179	0.0350950122255876	1.10647346853779	1.43034098560604	1.10776928087359	1.1392099944046	NA	NA	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_010336	32.57	2045775	PRJNA59105	Multiple	Bacteremia, Pneumonia	0.0988148496978259	-0.0219359265117875	-0.0539688224124842	-0.298849590516326	-0.244225125468885	-0.30094985857867	1.30852238801381	1.60652352185046	1.17564194120096	1.18174057987603	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_006908	24.95	777079	PRJNA58077	HostAssociated	None	-0.0217631130277806	-0.00412048423675216	-0.105166771394547	0.0681078093572658	-0.00555752676114435	-0.136886775382307	1.0587753588788	1.2782080956442	1.18754991376448	1.59919455837658	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_007940	31.65	1522076	PRJNA58405	HostAssociated	NA	0.0449056836648633	0.00928680050116205	-0.0191053449208538	-0.0979650772867041	-0.34261768612282	-0.241086760411042	1.12307994056483	1.28479656813397	1.50642836208784	1.49986486539885	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_015590	62.67	3820344	PRJNA52607	Multiple	NA	0.0167839582127589	-0.00274466560958138	-0.294885741716392	-0.309119439414604	-0.5503026323102	-0.334597131907374	1.19565006098704	1.1753236166191	0.860842358949031	0.617757750040057	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_011386	62.4	3745629	PRJNA59155	Multiple	NA	0.0304085488723092	-0.023183091513183	-0.120732709567656	-0.163394233865907	-0.544069741122117	-0.345282024746833	0.833419394102153	0.869713620304371	0.901675790628111	0.629490673494871	NA	Engineered	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015734	37.9	1877273	PRJNA68743	NA	NA	0.073204833716169	0.00629928328819595	0.011875511840165	0.161591419717733	-0.154941248641425	-0.141825759831535	0.69736599974337	0.827724922717827	0.921721779502805	1.01042635463125	NA	Engineered	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_014323	63.4	5513887	PRJNA50427	NA	NA	0.0146590238556857	-0.0203334924147107	-0.24631200249584	-0.209377474222528	-0.511178579230017	-0.261262890533183	1.13702849707183	1.04240217101473	0.912669432828589	0.573657295415962	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_007899	39.38	1166239	PRJNA57971	HostAssociated	Pharyngitis, bronchitis and pneumonitis	0.088859290267339	-0.0286451137514967	-0.287678345115847	-0.272184076129599	-0.407845030375983	-0.374991150454703	0.987227207973703	0.725445369431991	0.863823129242538	0.803278251702465	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_013521	71.89	4253413	PRJNA40845	HostAssociated	NA	-0.000568410253566428	-0.0106030835678757	-0.437935426921745	-0.440551522667061	-0.366202629285762	-0.129181744445217	1.17173717686065	1.06820115994314	0.38290614678704	0.0629895442668794	Host-associated	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_006177	68.67	3566135	PRJNA58165	Terrestrial	None	0.0395025603511339	0.00402577525112863	0.0107409635927464	0.0757978067855672	-0.353363997741439	-0.132540629559329	1.32196175207111	1.12570401879617	0.445166099559391	0.179584435410125	NA	Engineered	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015518	34.15	2137654	PRJNA66875	NA	NA	0.00766755774679451	0.00190948206359848	-0.175932791044687	-0.0962130982309417	-0.00944133348546058	0.0577319436010619	2.2256129688902	2.33285845276852	0.65244071078384	0.634730618736901	NA	NA	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_015684	62.48	3595748	PRJNA72795	Multiple	NA	0.0234804955511916	-0.0228323379226299	-0.116402601560659	-0.166610270618884	-0.54217509400375	-0.378255120210898	0.837081788316561	0.862180175104001	0.89831217686543	0.667973465711628	NA	Engineered	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015945	41.36	3842422	PRJNA72479	NA	NA	0.0432777197218118	-0.00461689920901653	-0.456627616412905	-0.448298636912391	0.0127646273837723	-0.0661106147339252	1.94027964350051	1.95559333780254	0.903411712454745	1.00982833049083	Environmental	Environmental	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_014150	27.75	3241804	PRJNA48819	HostAssociated	NA	0.0542442348525999	-0.0103782964821741	-0.373707954125749	-0.273481717629718	-0.402402688188363	-0.23808067460605	2.29773773680579	2.57776331108497	1.65519717139321	1.60444620404414	Host-associated	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_002946	52.69	2153922	PRJNA57611	HostAssociated	Gonorrhea	0.0499382091899787	-0.0192635547978447	-0.359128434565691	-0.466428842983942	-0.448716318475987	-0.271652042050968	1.45540364220903	1.57425910332653	1.13154107228464	0.927728431404909	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_011835	60.49	1933695	PRJNA58911	Multiple	NA	0.00960954279797712	-0.0063364430045409	-0.164561019711134	-0.11934708582582	-0.0511751021111201	-0.100872530281588	0.990489119552455	0.985813732931938	0.593059284013932	0.619828231377257	Host-associated	Host-associated	N	(60.2,74.9]	[1.39e+05,2.09e+06]	N
NC_009674	35.88	4087024	PRJNA58317	Terrestrial	Food poisoning	0.145763760975585	0.0411662856001243	0.319412911024875	0.133103208199044	0.0737272954010631	0.197880257232996	0.651438778138361	1.00879611071005	0.659561577837079	0.638045921781744	Host-associated	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_011741	50.79	4700560	PRJNA59377	Multiple	NA	0.0365747375193753	-0.0054811131995392	0.220307061855211	0.213223846201078	-0.57785308596799	-0.473506587197991	0.757862513757961	0.814512667689003	1.1319411921905	0.966910224633919	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_007508	64.75	5178466	PRJNA58321	HostAssociated	Bacterial spot	0.023641486076922	-0.0134711922233001	-0.0362330598985161	-0.0140633003784267	-0.247617101207483	-0.107027238198677	0.888971344925713	0.858080291437091	0.597092440317796	0.420832240982386	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_011999	36.88	2102324	PRJNA59003	Multiple	None	0.0947502720552366	0.0347444045918868	0.347786491559581	0.343011070713377	-0.0423476251153347	0.157282879266518	0.721195419112473	0.959293269749171	0.942486612906591	0.915043378959626	NA	Engineered	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_014448	25.88	839615	PRJNA51695	NA	NA	0.0174413457281983	0.0164655847128491	-0.520381569886418	-0.515159720408733	-0.131927469202512	-0.0873762736484157	1.04454267812536	1.22292968903641	1.32846324999083	1.66602551643927	NA	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_013422	54.71	2582886	PRJNA41317	Specialized	NA	0.0308324443083033	-0.0265374144467343	-0.0835043752389745	-0.182884604688029	-0.437417587879229	-0.228645596281621	0.858218937284011	0.941739765950143	0.88864127980196	0.666667793976909	NA	Engineered	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014218	53.13	1986154	PRJNA49489	HostAssociated	NA	0.0400568800816504	-0.00155358564956852	-0.0926505119876556	-0.129716681610823	-0.406710835615099	-0.260577312718164	0.836562778146617	0.839826670087005	0.78913182198006	0.533555365878898	Host-associated	Host-associated	N	(47.3,60.2]	[1.39e+05,2.09e+06]	N
NC_011529	51.27	1847607	PRJNA59043	Terrestrial	NA	0.000983855820401592	-0.0467075931934362	-0.613528816612788	-0.596595782834796	-0.336372174961151	-0.239762031754337	2.59980931255861	2.54814311885696	1.06060565472078	0.654054029319246	Environmental	NA	N	(47.3,60.2]	[1.39e+05,2.09e+06]	N
NC_015436	50.56	2227296	PRJNA66331	Specialized	NA	0.0380502082629742	-0.0150085455354963	-0.321397586721228	-0.216923898140092	-0.292768336584102	-0.262296644926899	1.44654680117025	1.32462109213484	0.772610458491545	0.698586448165759	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014002	42.62	2012424	PRJNA47313	Specialized	NA	0.0206522151778596	-0.0360127005347594	-0.263474890621425	-0.351367337926789	-0.171818062580423	0.0232411473244716	1.7481800274559	2.04635070773769	0.980105006902291	0.808464858250692	Environmental	NA	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_016627	35.72	4897678	PRJNA82345	NA	NA	0.147384552300267	0.051656985754909	-0.342628683698419	0.047927611334061	-0.221540297652636	0.0553587537171529	2.21661373303119	2.10753854435277	1.09672798619601	1.17106367785689	NA	Engineered	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_010125	66.43	3944163	PRJNA61587	HostAssociated	None	-0.00704257144146991	0.00189839344912589	0.104140306663679	0.0749931802956954	-0.130929462276812	-0.15775703026356	0.882076034826247	0.926403356502669	0.241274358987737	0.233875006953733	NA	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_016887	68.37	6194645	PRJNA89395	NA	NA	0.0130799896505555	-0.00736976131900384	-0.182488138129729	-0.147011540536663	-0.351852416660661	-0.0456202659629845	1.11859948868388	0.996537434284037	0.522349588528342	0.175324473255727	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_004347	45.96	4969795	PRJNA57949	Multiple	Rare opportunistic pathogen of humans	0.0598294037177114	-0.0343484779614792	-0.230875726141982	-0.32445687758129	-0.44778965738195	-0.326567361794077	1.06100078893509	1.2515189836605	1.1717784083703	0.987115167961375	Environmental	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_011567	41.78	2846746	PRJNA59135	Specialized	NA	0.10996618051152	0.0318313966988975	0.19256416527754	0.396038880635349	0.0152368084195596	0.27736154222875	0.588516463282638	0.671857327175794	0.58461495677438	0.518056764820381	NA	Engineered	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_008825	69.2	4044195	PRJNA58085	Aquatic	NA	0.0148024434327026	-0.0106877205453022	-0.0325473267732348	-0.0242928609329778	-0.411497337341304	-0.169230078373648	0.976405526044926	0.905166911906609	0.62250821937322	0.318584850976472	NA	Engineered	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_012892	50.83	4558947	PRJEA161949	Specialized	NA	0.0289677768268287	-0.00890554284880043	0.238229976297166	0.188652588272832	-0.575074933343494	-0.486281565023181	0.755755082381849	0.818219255837662	1.13198238023134	0.958520491797233	NA	NA	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_002162	25.5	751719	PRJNA57711	HostAssociated	Urogenital or respiratory tracts infections	0.0160996780064399	0.0377476739140915	-0.0236514226475962	-0.0754350074225245	-0.2653743348019	-0.025093005150346	0.882204856771745	1.09510149491361	1.79502795449948	1.84843843309919	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_010364	68.01	2000962	PRJNA61571	Specialized	NA	0.0268499486125385	-0.00980268416845471	-0.113191792649377	-0.228141027386059	0.00699985050315119	-0.0624731498269702	1.45413962884246	1.42286828397667	0.449512606618705	0.431884094792323	NA	NA	N	(60.2,74.9]	[1.39e+05,2.09e+06]	N
NC_013361	50.68	5697240	PRJNA41021	Multiple	Hemorrhagic colitis	0.0354668256677015	-0.00235536943495705	0.230375275096993	0.204661933922604	-0.506829205712198	-0.410075716273994	0.755419506518618	0.807891908337602	1.11227416628656	0.970583196746503	NA	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_009481	60.24	2366980	PRJNA61607	Aquatic	NA	0.0318085037744371	-0.0671283471837488	-0.140373045372399	-0.162779543863021	-0.620157348988099	-0.427265851150153	0.855618792821056	1.08450011367331	0.913537811704872	0.52248349567665	Environmental	Environmental	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_015844	42.78	5521712	PRJNA70621	NA	NA	0.0669596149822139	-0.0287947715768565	-0.407782249061558	-0.607476235783268	-0.134789245818082	-0.0655526007713945	1.83616848729532	1.99196265991503	1.15894388125107	0.970265150835265	NA	NA	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_013766	37.96	3032288	PRJNA43671	NA	NA	0.093118732742334	0.0618078519274729	0.030824875344289	0.0594416611195264	-0.177291253588772	-0.0249075762273671	1.03876379311542	1.21149037195829	0.93079360728345	1.01706929956375	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	Y
NC_010184	35.56	5262775	PRJNA58315	Terrestrial	Food poisoning	0.16225167257892	0.0488672892554053	0.475743656854859	0.223938856386259	-0.00255353471778116	0.13081900018599	0.566798989540011	1.07806185288437	0.703723379994945	0.704456203052849	NA	NA	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_016749	37.63	2130034	PRJNA81631	NA	NA	0.0950736601213706	0.000741889795643084	-0.301098177697782	-0.444016971018154	-0.410709128099388	-0.487112948235706	1.07166005446369	1.40052676037528	1.32225980505395	1.365587540016	NA	NA	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
